pmcid,file_path,title_lenght,title,journal,pub_year,word_count,sentence_count,label_q1,label_q2,checking_website,legit_coloncancer_article,note,sg_query,th_query
PMC12116443,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12116443.xml,112,"Rare comorbidity of colon cancer, hepatic malignant mesothelioma, and abdominal Ewing’s sarcoma: a case report",Frontiers in Oncology,2025,2276,92,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12116443/,1,,0,0
PMC12116639,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12116639.xml,77,CD44 knockdown alters miRNA expression and their target genes in colon cancer,Frontiers in Immunology,2025,4357,206,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12116639/,1,,0,0
PMC12120238,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12120238.xml,83,Unresectable Ulcerative Colitis Associated Colon Cancer in a Young Japanese Patient,Internal Medicine,2024,2471,115,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12120238/,1,,0,0
PMC12120410,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12120410.xml,154,"Alterations of metabolites related to microbiota–gut–brain axis in plasma of colon cancer, esophageal cancer, stomach cancer, and lung cancer patients",Open Life Sciences,2025,5607,214,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12120410/,1,,1,0
PMC12121463,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12121463.xml,111,Robot‐Assisted Colectomy for Left‐Sided Colon Cancer: Comparison of da Vinci SP and Single‐Site Platforms,The International Journal of Medical Robotics + Computer Assisted Surgery,2025,4224,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12121463/,1,,0,1
PMC12121622,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12121622.xml,133,Zero-inflated models for the evaluation of colorectal polyps in colon cancer screening studies—a value-based biostatistics practice,PeerJ,2025,9598,276,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12121622/,1,,0,0
PMC12125224,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12125224.xml,75,FGFR4 promotes CAF activation through the CXCL10-CXCR3 axis in colon cancer,Cell Death & Disease,2025,5760,314,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12125224/,1,,0,0
PMC12126244,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12126244.xml,96,SOX9 suppresses colon cancer via inhibiting epithelial-mesenchymal transition and SOX2 induction,The Journal of Clinical Investigation,2025,8106,294,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12126244/,1,,0,0
PMC12127251,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12127251.xml,125,"CB5712809, a novel Keap1 inhibitor upregulates SQSTM1/p62 mediated Nrf2 activation to induce cell death in colon cancer cells",Discover Oncology,2025,5101,259,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12127251/,1,,0,0
PMC12129525,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12129525.xml,101,Colon cancer underwent surgical resection after chemotherapy combined with immunotherapy: Case report,Medicine,2025,943,55,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12129525/,1,,0,0
PMC12131159,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12131159.xml,195,"Effect of transverse versus midline periumbilical incision on incisional hernia and short-term outcomes after laparoscopic colon cancer surgery: multicentre, open-label, randomized clinical trial",BJS Open,2025,4615,171,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12131159/,1,,0,0
PMC12131300,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12131300.xml,130,[Corrigendum] Smoothened antagonist GDC-0449 (Vismodegib) inhibits proliferation and triggers apoptosis in colon cancer cell lines,Experimental and Therapeutic Medicine,2025,242,10,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12131300/,0,correction,0,0
PMC12135303,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12135303.xml,111,ENTR1 affects the progression of colon cancer by regulating energy metabolism under the influence of glycolysis,BMC Cancer,2025,7534,401,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12135303/,1,,0,0
PMC12137485,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12137485.xml,163,An evaluation of the effectiveness and safety of endoscopic colon stenting in the treatment of obstructive left colon cancer: a systematic review and meta-analysis,Langenbeck's Archives of Surgery,2025,2995,120,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12137485/,1,,0,0
PMC12139840,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12139840.xml,97,PIWIL2 downregulation in colon cancer promotes transposon activity and pro-tumorigenic phenotypes,bioRxiv,2025,6591,231,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12139840/,1,,0,0
PMC12141383,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12141383.xml,110,Increased IL- 36γ in visceral adipose tissue as a key mediator of obesity-driven inflammation in colon cancer,"Journal of Molecular Medicine (Berlin, Germany)",2025,5434,208,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12141383/,1,,1,0
PMC12142229,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12142229.xml,120,"Techniques, perioperative outcomes, prognosis, and survival associated with laparoscopic surgery for T3-T4a colon cancer",World Journal of Gastrointestinal Oncology,2025,4025,135,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12142229/,1,,0,0
PMC12142259,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12142259.xml,107,"Simvastatin inhibits proliferation and migration, promotes oxidative stress and ferroptosis in colon cancer",World Journal of Gastrointestinal Oncology,2025,5088,224,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12142259/,1,,0,0
PMC12142993,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12142993.xml,162,Automatic target-seeking nanoparticle inhibiting orthotopic drug-resistant colon cancer and liver metastases via regulating cancer cell adhesion and proliferation,Journal of Nanobiotechnology,2025,9498,486,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12142993/,1,,0,0
PMC12143068,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12143068.xml,148,Explosive tumor growth in a patient with colon cancer is associated with reduced neoantigen levels and decreased interferon-gamma (IFN-γ) signaling,BMC Cancer,2025,6159,355,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12143068/,1,,0,0
PMC12144358,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12144358.xml,169,"A Promising Natural Red Pigment “Prodigiosin” Sensitizes Colon Cancer Cells to Ionizing Radiation, Induces Apoptosis, and Impedes MAPK/TNF-α/NLRP3 Signaling Pathway",Integrative Cancer Therapies,2025,7031,274,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12144358/,1,,0,0
PMC12144982,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12144982.xml,127,Metabolic reprogramming nanomedicine potentiates colon cancer sonodynamic immunotherapy by inhibiting the CD39/CD73/ADO pathway,Acta Pharmaceutica Sinica. B,2025,8815,475,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12144982/,1,,0,0
PMC12145102,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12145102.xml,170,Circulating Levels of the Proinflammatory Monomeric Isoform of C-Reactive Protein (mCRP) Correlate with Intra-Tumoral mCRP Abundance in Stage II-III Colon Cancer Patients,Journal of Inflammation Research,2025,3471,147,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12145102/,1,,0,0
PMC12146260,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12146260.xml,140,An unusual case of isolated brain metastasis with impending brain herniation from sigmoid colon cancer: case report and review of literature,Journal of Surgical Case Reports,2025,1502,72,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12146260/,1,,0,0
PMC12149703,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12149703.xml,100,[Corrigendum] Ginkgolic acid inhibits the invasiveness of colon cancer cells through AMPK activation,Oncology Letters,2025,246,12,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12149703/,0,correction,0,0
PMC12150544,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12150544.xml,131,Health-related quality of life is a significant prognostic factor for recurrence and overall survival in patients with colon cancer,BMC Cancer,2025,2712,94,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12150544/,1,,0,0
PMC12150889,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12150889.xml,109,Effect of Chemotherapy Treatment on Overall Survival of Colon Cancer Patients Using Propensity Score Matching,Cureus,2025,3429,116,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12150889/,1,,0,0
PMC12153098,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12153098.xml,122,A multi-omics exploration of PPARG activation in colon cancer: kinases featuring a PPRE sequence within regulatory regions,Biology Direct,2025,4938,202,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12153098/,1,,0,0
PMC12154085,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12154085.xml,114,Medicinal Mushrooms in Colon Cancer Therapy: Mechanisms of Action of Bioactive Compounds and Therapeutic Potential,International Journal of Molecular Sciences,2025,9190,509,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12154085/,1,,0,0
PMC12155590,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12155590.xml,78,Microbial metabolite ammonia disrupts TGF-β signaling to promote colon cancer,The Journal of Biological Chemistry,2025,5731,295,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12155590/,1,,1,0
PMC12157613,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12157613.xml,212,"Newly Synthesized CoFe2?yPryO4 (y = 0; 0.01; 0.03; 0.05; 0.1; 0.15; 0.2) Nanoparticles Reveal Promising Selective Anticancer Activity Against Melanoma (A375), Breast Cancer (MCF-7), and Colon Cancer (HT-29) Cells",Nanomaterials,2025,7115,259,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12157613/,1,,0,0
PMC12158513,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12158513.xml,86,IL-2 immunotherapy rescues irradiation-induced T cell exhaustion in mouse colon cancer,iScience,2025,6058,219,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12158513/,1,,0,0
PMC12158827,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12158827.xml,175,Correction: Identification of a metabolic-immune signature associated with prognosis in colon cancer and exploration of potential predictive efficacy of immunotherapy response,Clinical and Experimental Medicine,2025,187,2,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12158827/,0,correction,0,0
PMC12159123,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12159123.xml,247,Deep learning neural network prediction of postoperative complications in patients undergoing laparoscopic right hemicolectomy with or without CME and CVL for colon cancer: insights from SICE (Società Italiana di Chirurgia Endoscopica) CoDIG data,Techniques in Coloproctology,2025,3616,145,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12159123/,1,,0,0
PMC12159381,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12159381.xml,78,Liposomal Ficus carica latex and ficin effects on human colon cancer cell line,Journal of the Science of Food and Agriculture,2025,4772,217,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12159381/,1,,0,0
PMC12160315,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12160315.xml,175,"Autophagy-Regulating, Photothermal Polydopamine-Coated, and Photodynamic Zirconium/Porphyrin-Framed Metal–Organic Frameworks for Enhanced Doxorubicin Therapy in Colon Cancer",Biomaterials Research,2025,6151,326,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12160315/,1,,0,0
PMC12162298,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12162298.xml,214,Simultaneous double primary malignant tumors of MSS/pMMR ascending colon cancer and MSI-H/dMMR duodenal cancer with nearly 2 years of recurrence-free survival after MDT-guided comprehensive treatment: a case report,Frontiers in Oncology,2025,4302,186,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12162298/,1,,0,0
PMC12163231,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12163231.xml,101,General practitioner–led vs surgeon-led colon cancer survivorship care: a randomized clinical trial,JNCI Cancer Spectrum,2025,3397,73,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12163231/,1,,0,0
PMC12166104,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12166104.xml,111,Robot-Assisted Ileocecal Resection for Ascending Colon Cancer in a Patient With an Ileal Conduit: A Case Report,Cureus,2025,1996,102,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12166104/,1,,0,1
PMC12168339,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12168339.xml,106,Can serum metabolic signatures inform on the relationship between healthy lifestyle and colon cancer risk?,Cancer & Metabolism,2025,4722,156,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12168339/,1,,0,0
PMC12169911,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12169911.xml,125,Immune Checkpoint Inhibitors for Microsatellite Instability High Unresectable Obstructive Colon Cancer: A Report of Two Cases,Surgical Case Reports,2025,2220,105,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12169911/,1,,1,0
PMC12170140,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12170140.xml,146,When technology fails: the pivotal role of meticulous clinical reasoning in unmasking an invisible colon cancer mimicking chronic ischemic colitis,Hepatobiliary Surgery and Nutrition,2025,1152,47,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12170140/,0,editorial,0,0
PMC12170202,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12170202.xml,98,CREB3-mediated upregulation of MIR210HG transcription enhances proliferation in colon cancer cells,Translational Cancer Research,2025,3916,180,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12170202/,1,,0,0
PMC12170320,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12170320.xml,108,IGF2BP3 enhances ferroptosis resistance in colon cancer by stabilizing SLC7A11 and is regulated by miR-98-5p,Frontiers in Oncology,2025,5930,266,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12170320/,1,,0,0
PMC12174529,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12174529.xml,90,"Study the Impact of NADPH oxidase1,TNF-alpha and Cyclooxygenase-2 On Colon Cancer Patients",Asian Pacific Journal of Cancer Prevention : APJCP,2025,4783,215,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12174529/,1,,0,0
PMC12174633,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12174633.xml,158,Comparative Evaluation of Complete Mesocolic Excision Versus Conventional Right Hemicolectomy in Right-Sided Colon Cancer: A Retrospective Observational Study,Cureus,2025,3771,152,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12174633/,1,,0,0
PMC12175484,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12175484.xml,85,A Review of the Early Detection of Colon Cancer and the Role of Circulating Tumor DNA,Cureus,2025,2971,143,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12175484/,1,,0,0
PMC12175813,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12175813.xml,179,Predicting disease-free survival following curative-intent resection of right-sided colon cancer using a pre- and post-operative nomogram: a prospective observational cohort study,"International Journal of Surgery (London, England)",2025,3183,144,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12175813/,1,,0,0
PMC12177124,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12177124.xml,161,"Assessing causal associations between TNF-related apoptosis-inducing ligand, vascular endothelial growth factor and colon cancer: a Mendelian-randomization study",Discover Oncology,2025,3698,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12177124/,1,,0,0
PMC12179861,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12179861.xml,121,Elevating surgical standards: The role of intraperitoneal isoperistaltic side-to-side anastomosis in colon cancer surgery,World Journal of Gastrointestinal Oncology,2025,997,44,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12179861/,0,editorial,0,0
PMC12180383,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12180383.xml,136,Robotic Surgery for Sigmoid Colon Cancer in a Patient With Severe Obesity and Protocol Proposal of Preoperative Weight Reduction Program,Cureus,2025,1671,69,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12180383/,1,,0,1
PMC12180963,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12180963.xml,120,Combination of AURKA inhibitor and MEK inhibitor strongly enhances G1 arrest and induces synergistic antitumor effect on,Biochemistry and Biophysics Reports,2025,3491,186,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12180963/,1,,0,0
